EngineID,Cycle,Altitude_m,Mach,Tamb_K,Pamb_Pa,RPM_rev_min,FuelFlow_kg_s,P2_Pa,T2_K,P3_Pa,T3_K,P4_Pa,T4_K,CompressorHealth,CombustorHealth,TurbineHealth,OverallHealth,Thrust_N,TSFC_g_N_s,eta_c_raw,eta_t_raw,combustor_pressure_retention,combustor_specific_rise
1,11,10777.503451127386,0.8017605142189426,218.55684234646037,23178.62938477714,69355.76949432444,1.3736208502461724,191471.34439023185,424.5426526072734,179215.061956199,1716.2405558884907,117367.22577138511,1550.885894224396,0.9372307609617008,0.9833272402399686,0.9712586349314062,0.9612680669360928,61851.203305542025,0.0219180370086065,0.859491762993358,0.9663969022891022,0.9359889466851306,940.3598547952491
1,12,10120.881331686824,0.5895677047012771,223.8604434956677,25593.57582753511,58768.66300704159,0.3705975811099901,136957.86891410427,381.9190620362262,124865.74531141006,822.4323068400146,58267.83731387166,667.3306403261201,0.9297134878340814,0.9813305028120884,0.9678165557443474,0.9566295127005632,26767.53778290408,0.0137709558899359,0.8567008043168979,1.0944857770232101,0.9117091723274549,1188.6565570244452
1,13,291.6104932373799,0.5830754790102664,284.9581662998789,98627.09858888616,39058.66510060296,1.886349306417706,231758.8896602353,379.5437244125186,223806.956154553,4499.781613125184,209079.6161980937,4487.78478707593,0.9220057240061724,0.9792831672611289,0.9642872528973706,0.9518734156500188,56261.27598894188,0.0336434860134931,0.7898880992267078,0.15919414183493505,0.9656887659526673,2184.2390880071157
1,14,1172.2833277905445,0.5536486468781254,283.01806051316885,89010.87376603372,79121.47387621203,0.458399978206587,694270.0183787101,551.7862835863504,655630.2778512756,920.186177788993,171904.8823272342,632.079827141252,0.914117867565264,0.9771879955261228,0.9606754875637415,0.9470061919530648,33739.20339489765,0.0134013604925278,0.8297168820736502,1.1078382761302816,0.9443447945258133,803.6647288770505
1,15,6025.185554757517,0.719098560783249,246.1614755413323,46338.403276821744,62549.76467523642,1.4510135137353488,294450.6307376216,455.2364896255286,274834.10555953975,2055.748991199836,191656.19771991004,1842.11796195069,0.9060590365993728,0.9750474095528082,0.9569854348187108,0.9420334679512048,61613.94545118576,0.0237533949229622,0.7945483260315159,1.2146355972592264,0.9333792387235138,1103.030734327279
1,16,451.6749073124664,0.7408163621549857,286.8044354846267,94832.12677415783,48583.01456263396,0.436611802038945,397689.837294671,459.37590007120406,372779.9434919575,1129.566302429954,221219.81234302168,959.9126639145716,0.8978373027575564,0.9728635533318992,0.9532207905842908,0.9369602242778796,24665.57575731505,0.0173808601506595,0.8058623740149969,1.236719342940721,0.9373635143101323,1534.9800422915964
1,17,3237.445005241138,0.3983559665491485,266.13256082430416,67678.19175016454,33976.71683484759,0.2416712026392261,99839.9568502882,307.2668124486878,94314.1877528057,986.5697886451524,82407.70340307549,955.7143219443152,0.889459870063442,0.9706383403955184,0.9493848535060636,0.9317909061958514,15880.286211804105,0.0154676896166544,0.6981824279833481,0.9497540936094544,0.9446537311132005,2810.8561085391216
1,18,2969.243313286928,0.3233741337305119,268.77471709813403,69682.15416348605,67452.72237265656,0.2256708081280165,361687.6498702895,471.0877776906523,356007.5112884604,705.5001756059294,83932.41781318051,460.8146472513118,0.8809332143222033,0.9683734908464672,0.9454805887861484,0.926529509618666,22094.70072993463,0.0102245457992328,0.7924466516280325,1.1511370239552328,0.9842954588472509,1038.7360237674238
1,19,7502.716385567677,0.4529605095318721,240.8817999962071,38223.6499345947,72133.61448444129,1.403392331242873,233850.16066269483,458.2901498742673,225068.00827945807,1675.7408954946984,133698.91307633105,1442.4745756768036,0.8722631935386119,0.966070560687459,0.9415106787424492,0.9211796492444172,67450.58943078473,0.0205431642422636,0.739139782747697,1.1483127633359482,0.9624453865742512,867.5056279823274
1,20,10837.784170451929,0.1763949278565751,219.4577931423033,22995.59846821496,33363.93967421964,0.3800445673721446,29143.836382846435,239.3501855984603,27524.834589915838,1297.2327600767692,25819.47071608237,1281.1132683876249,0.8634551365999437,0.9637309653770636,0.9374775634156128,0.9157446132777805,21253.830055406583,0.0179450198616012,0.7559594420448295,0.7892337281597219,0.9444478835365849,2783.5750469823624
1,21,2110.242307241725,0.6714304758111865,272.47402748481943,79125.67705708343,70887.89123282858,1.9741940149684107,527838.4789703321,532.8296513341436,503561.56822054606,2377.184865917494,326921.0636999103,2104.769322098168,0.8545139153864967,0.961355998983698,0.9333834735876648,0.9102274079260076,77870.45582531953,0.0254642050644895,0.7276138000702047,1.1274641009931665,0.9540069325806948,934.2319957407337
1,22,10731.715360163902,0.3492077322015976,222.47376206043825,23784.94076430405,30268.220418936577,1.8215129981990048,23345.18629517403,212.21018128247425,22082.76713462279,6233.529063803641,21888.63834112293,6202.0588805137095,0.8454440040561729,0.9589468499327908,0.929230457927788,0.9046307939806428,47988.030090582,0.0381279988801574,0.4212374327690443,2.3068864163746694,0.9459237915436036,3305.668907372421
1,23,6614.586000663132,0.4000754072693271,244.22391134654265,43529.881136362426,74593.15641275207,0.8389034887597652,259197.67546365337,460.4192673452207,241810.85856567905,1187.8101102195333,104426.06810938216,940.1168399416928,0.8362495282691685,0.9565046140818416,0.9250204055317824,0.8989573171917545,50496.11403732675,0.0164695251990873,0.7417430704500898,1.1087875591751781,0.9329206295277427,867.0733315815471
1,24,10839.1459686171,0.1000536176006107,220.2185034307347,23236.98160761747,54765.83561972924,0.2206324691793564,74862.16270856529,335.6985385486447,71914.57740093062,622.3589976428133,28937.889599209047,481.7681972110104,0.8269343064268596,0.9540303056742876,0.9207550648049116,0.8932093337145037,22118.03630366932,0.0099663712254954,0.755957006526836,1.1173275415264539,0.9606265007449828,1299.2668765408991
1,25,12051.162604602903,0.0665518098642313,209.78864910088123,19896.304885483,58038.98922211144,1.9800628326946896,69169.38691507997,341.50972288150814,64828.151982695774,2653.81955420044,53414.57943725149,2448.526525544513,0.8175018845019867,0.9515248665910976,0.9164360594102728,0.8873890316012056,76436.24026769928,0.0254427030594831,0.6806043664669505,1.6489261854037578,0.9372376259787588,1167.7961896653976
1,26,4199.675189750758,0.5262425278684119,262.0773922706886,60297.7768376061,34012.4453571615,1.9827632440016123,85986.65564245224,293.7779962275528,81059.57792804514,5476.911447044728,80178.96932219778,5409.513448257353,0.8079555656746351,0.9489891742226751,0.912064901838796,0.8814984490882954,52311.98397680416,0.0373511097316723,0.7828259947300736,4.546623715977047,0.9426995075271357,2614.0959928007223
1,27,4514.647569691393,0.8689891577019142,258.15977270584546,57142.92085494464,72199.46371452733,1.7141587755716077,460748.87608447263,540.490967095593,429824.1546606543,2005.8670020006111,249248.015515146,1759.2460910489035,0.798298435720123,0.9464240482123896,0.9076430050340868,0.8755394902619921,68726.46658425753,0.0248665725653864,0.7049528395671515,0.9722003187837986,0.932881612893726,854.8659877883075
1,28,8070.174755038079,0.5620104143289576,236.0281409660888,35817.338643840856,47948.85132630242,0.4090674317707484,109174.7031140942,358.0035357456697,101614.5134800482,968.915668039242,63322.84155861424,850.0820714354945,0.7885333848936531,0.9438302562695736,0.9031716924131754,0.8695139385622859,24947.42869797411,0.0162102343634385,0.6873737145162352,1.1076866010173934,0.9307514523200019,1493.4264740878778
1,29,2533.4531017536237,0.1236206777834867,273.9448017202961,74048.73075351464,30757.98116832399,0.8130164602743576,63132.53153005089,257.27837398243406,60860.8152856953,2896.8107640361186,61907.83364992893,2932.770789497168,0.778663126903856,0.9412085192092754,0.8986522065543,0.863423468490615,30342.20798086236,0.0273894901246489,0.7449962000899181,2.9269201616653704,0.9640167091466266,3246.5915747424815
1,30,3116.3281723055534,0.410244510340213,267.67752688389004,69164.99069391926,78566.62529346046,1.0920121759623234,414803.54223645607,525.3284903073479,399178.4004604539,1366.2702220183858,162121.30798392242,1062.006184693107,0.7686902154501571,0.9385595153449124,0.89408571676919,0.8572696558142936,59176.20473376656,0.0183640125972302,0.6832256244714711,1.111578778818148,0.9623312238565813,770.0845743500685
2,1,2118.2457074214226,0.0793541337624311,279.73327167805866,78294.64076413686,35905.73172978415,1.0316044954741084,134921.76459322782,326.3457999524504,129107.91308611304,2937.641245912947,119106.82059658518,2842.028980548,0.9966994934315256,0.9988259307687845,0.9976001678306032,0.9976076269524266,40219.06886674275,0.0255948685900612,1.0096661460757614,1.6432527277248004,0.956909461385694,2531.2951401596874
2,2,4482.230112367269,0.4355277000880422,260.7479182203412,58307.339469169885,61850.45388548321,0.8737181772447296,309021.14085227833,435.5150112727247,289224.0063838774,1436.1908643738473,179070.98017510952,1229.0018541652885,0.9918731995540292,0.9971091024502176,0.9940909200633636,0.9941092865756862,47673.24512057466,0.0181243074399541,0.905337768703977,1.286326564912547,0.9359359867295792,1145.3073532895403
2,3,242.8861505389111,0.291149059112545,286.56159822334286,99920.55629351929,40588.09543958858,0.7826954362002516,237096.90363174852,380.3073595518849,219561.54904306,2001.1005736394936,185429.3225011288,1883.1347820222843,0.9862330342319104,0.9951027605671504,0.9899898980232854,0.9900210112698948,36285.81779637992,0.0217576805999122,0.8481250129368771,1.43587132460971,0.926041401974933,2070.7840356857923
2,4,7696.8053614333885,0.5151464620212661,236.2214323908158,36701.718438076976,47663.23982204068,1.9586573450441045,135791.91313328015,357.1235250993436,129288.48017432012,3524.5148754882275,113821.86051394812,3374.2738456202146,0.9799894700651484,0.992881775264066,0.9854501384960036,0.9854953621540804,66722.76506788425,0.0296109947754299,0.8723240467234463,1.369823623969557,0.9521073618531548,1617.1237702210549
2,5,11662.782663479704,0.7751490486681054,212.74241845073303,20596.69239686637,70262.18664772091,0.667834223400584,174187.60395592704,420.99850261559885,165310.58326397187,1023.4753957017992,77790.46502483317,842.8420596411248,0.9732550612868716,0.9904861847772828,0.980553480818559,0.9806139241935012,40702.91411973637,0.0163188583187663,0.8387415014012971,1.0346160356819614,0.9490375865426036,902.135398240619
2,6,1377.586593215079,0.5462304197626353,277.3728486610291,85862.32147936837,44240.38026081089,1.241436356622048,280906.90681743185,404.9781810576858,266410.8294759685,2592.653552758792,224180.29445925876,2534.288497858314,0.9661017540118116,0.9879415820628696,0.97535223774871,0.9754288475481984,47795.19557803912,0.026074352944657,0.8576430478368409,0.537030236634524,0.9483954399494894,1762.2130687825006
2,7,5669.415675983534,0.3695374665811136,251.58471549377455,49334.23993945499,47720.43116228656,1.8779181499302355,161632.76673395548,368.2500880179625,152288.2742700949,3367.0946232642677,134669.2171751909,3243.0540027853563,0.9585801946696324,0.9852659832688044,0.9698832348247948,0.9699768432959328,65117.738065049525,0.0287656253934203,0.8622969439214373,1.226061666039749,0.942186892839362,1596.8984246505695
2,8,8030.309298103503,0.4697983567597344,231.4492496630432,35311.51831539087,47493.08112534223,1.7727076857660378,124479.0678203403,361.34906681137664,118619.8749109136,3157.710710756168,103830.206427081,2974.887109832707,0.9507282957252724,0.9824728747668424,0.9641740385888252,0.9642853922968092,62728.82319868666,0.0283595464214103,0.7525730530960568,1.7813765378588848,0.9529302957354788,1577.4522028635552
2,9,10797.24749984725,0.565027082615468,218.18121945157728,22958.365528194925,35958.31205542005,1.9346524698511005,45888.6352765421,272.1101928935695,43315.17310411504,4936.041753594867,42483.59542295598,4890.4492582440125,0.9425756796638152,0.9795727939843658,0.9582461878534548,0.9583759664168722,54078.39305270381,0.034980658923438,0.8452213420958009,1.9250006971400195,0.9439194005897448,2410.7335210753663
2,10,404.4766912573481,0.5115927775024834,284.7638841242119,95635.75895280264,67971.60148423284,1.7848872210838689,606385.4121899528,515.982097435624,576710.0176665736,2282.1046602930805,379326.3156058272,2037.7044947468487,0.9341462362361596,0.9765742390779116,0.9521170531015284,0.952265882148296,74505.14441007048,0.0238665149937056,0.8460725869271797,1.0847396620687693,0.9510618264773111,989.4869221961164
2,11,2994.7159017994627,0.3134536885141651,270.26670849201014,69863.77152839357,39134.591549848185,1.8145559114836591,148098.86329569473,343.8391197483652,137485.2829269901,4302.729431640896,129150.69936002698,4201.023242322817,0.9254597075881972,0.9734842328015846,0.94580098904976,0.9459694495906824,57092.49289463286,0.0321445240407965,0.8702423106620135,1.535215844261621,0.9283344913491097,2181.740604870958
2,12,8554.469399802632,0.1369342270478101,230.6797519080197,33101.681158438136,58830.80514976478,1.3062249907679375,134885.14952362745,383.1692865036432,130141.00987763416,1884.3867093003216,93552.30046317236,1697.8017090491055,0.9165327276589,0.9703086922458476,0.9393100904057412,0.9394987258590368,61440.29316348112,0.0210299628625003,0.7456916733440002,1.2591151895925359,0.9648283027245911,1149.279361064822
2,13,6437.920281999134,0.8347787194792651,245.5939430274989,43663.67133175133,47259.16022721282,0.8222671145900972,188865.7316087064,399.3580089609255,183969.54678200005,1717.8080241741782,139364.50813816366,1584.204425792494,0.9073795344965154,0.9670526822254536,0.9326547098003491,0.9328640314063472,36513.71197744283,0.0225809899558438,0.7811671867825948,1.1681960088377288,0.9740758432723501,1603.4327432278553
2,14,156.9222219828698,0.5938796389940427,294.51748519555514,99509.43280962686,38904.50771601289,1.9294609749784992,235542.9229523604,382.3760228937355,222042.28562852243,4478.414852961399,208279.0944228183,4390.622416614461,0.8980124761313681,0.963720595230516,0.9258438256130508,0.9260743167056172,56364.63131337097,0.03424002830277,0.9157950489133898,1.244540932529404,0.9426828997678333,2122.892809538844
2,15,6688.250991702335,0.0594605219212666,247.13399075332555,41462.58933101656,68658.53677236145,1.0121463608626078,210176.10172922027,423.9749658970364,200268.6444666714,1412.1895161052296,112901.11713459068,1186.2506791744993,0.8884423805575107,0.960316283037842,0.9188853109893516,0.9191374304311624,59304.241272739375,0.0171306449714827,0.8244012875111333,1.2069348890186382,0.9528611617541888,976.3553853673707
2,16,324.2991662096194,0.2002637696217329,282.5407808208456,98172.41348852689,41503.80773405626,1.4041241880092488,211664.3353301729,377.8427456818866,198940.8936455924,3100.758757210158,174876.3006037623,2978.727634074517,0.8786788330923729,0.956843155374403,0.911786135511843,0.9120603205028228,50986.47644290716,0.0276427601357374,0.7210899454770398,1.2500231915813695,0.9398885898054893,1939.2273381379396
2,17,3523.5090724461656,0.8016558560670228,267.73577728524896,65477.46448168402,30569.98862127642,0.35762796026929,93608.56342169254,288.4095416726796,88164.83742349582,1442.6820275743296,90315.04750880336,1468.0601159476737,0.8687303887230144,0.9533042554539818,0.904552519599339,0.904849188005202,16414.736148002805,0.0215608312157429,0.40954956655913816,2.933488973924179,0.9418458547037672,3227.578976298428
2,18,6606.516907483844,0.3932972085387072,244.99808088098143,43735.9853464655,44748.831157226174,1.9100825317034196,113865.45346515604,346.2201146624863,108901.11442912612,3511.861593565793,95650.04863776136,3485.0679389708894,0.8586047376559542,0.9497023188672123,0.8971900548798551,0.8975096071865019,62124.05441445534,0.0307001204365712,0.741643010833841,0.24083325960888952,0.9564017102206591,1657.3323018038257
2,19,1667.7597614744466,0.7485129774502994,277.82326638870023,81965.06168592387,79381.81817428567,1.1267265942010063,712511.0480359447,583.0077849527795,671705.6274392046,1488.8047068371177,278969.3233978437,1154.0022615009573,0.8483088364418105,0.9460398202257544,0.8897037995326786,0.8900466205042542,56086.68493023512,0.0204369776814339,0.7531155376635132,1.1479505489449353,0.9427301222777931,803.9190044383965
2,20,2097.8808295087047,0.8230781121884391,275.89186436589034,77889.63654383353,50986.094363273325,0.8829290914949892,357991.51116263,457.81908631077295,339025.2938159862,1676.4854226817893,224716.8535977348,1527.215991585708,0.8378490132888241,0.9423190106248348,0.8820983548629107,0.8824648149618532,38633.68964656268,0.0230278122278245,0.7838379213910639,0.9178856809976929,0.9470204830135547,1380.2539163224892
2,21,6767.685013778991,0.4299455845780946,242.5660519305488,42280.872562576646,63992.33452110767,1.88448155911038,199717.02405775856,423.21202005485344,187509.7887946945,2413.6181836647224,133568.9396412271,2195.2918378389845,0.8272310536961915,0.9385419481050769,0.874377927566342,0.8747683841799023,73845.79501462489,0.0255436823506469,0.7365813119655729,1.1205998810422668,0.9388773424766548,1056.2088835453999
2,22,2966.0173132080004,0.7314042997237876,266.97514673649255,70306.41092197872,69944.75311779678,1.4594562086161424,479489.2509964254,523.1169598291282,456435.5553328507,1847.2674925271929,249922.47090776407,1561.6993146040254,0.8164602708562252,0.9347105226962328,0.8665463809195842,0.8669611794272352,61744.58528926909,0.0234911877817738,0.7316931511954425,1.1136637158975955,0.9519203076697406,907.2903488852367
2,23,8325.163651701952,0.765069740072489,234.78833640874663,33591.33794170171,42253.76565342108,1.0923491476094749,100754.35841010528,345.42518176846045,95781.63245995923,2282.228737467188,82187.08854109171,2167.0324105035875,0.8055415641101011,0.9308264772112952,0.8586072772838447,0.8590467519925824,40192.22724587639,0.0268948751693912,0.7104143206419735,1.3543802232808801,0.9506450536868557,1773.062724438682
2,24,444.58485531462713,0.5353583054127654,288.84561716812186,95240.16702342444,41461.66558536205,0.4151866262055915,224260.19323534315,388.6016763439724,212175.36864345483,1142.895346662237,148540.7244582457,1059.3836885606174,0.7944794679202326,0.9268914246671416,0.8505639137132404,0.8510283886822076,22874.60237328964,0.0182307166521963,0.7634371444403868,0.8630224130731604,0.9461124847100874,1816.7581099896859
2,25,2796.6638271389397,0.0220776968933655,268.5825899518449,72951.81198406439,74349.8455807329,0.2374203498863591,349070.7239267646,501.31593303471584,338362.7349740618,689.5358634680452,50125.12649861211,402.832633319172,0.7832781932321242,0.9229068629979368,0.8424193520294266,0.8429091418010586,24072.96893907843,0.0098984441899844,0.6508947236129287,1.1018019589954406,0.9693242995796193,792.7708409301082
2,26,4254.727889913161,0.258817832704893,264.528362246519,59003.91467061021,45035.97006252483,0.6191661640536996,133813.14535995893,361.0226994443885,125757.46022878846,1376.3587541469135,91604.59432269345,1253.9525509625637,0.7719416626679587,0.9188741875743354,0.8341764444112156,0.8346918546628488,32428.727966895716,0.0191340823643547,0.7120170991274495,1.1762080463766478,0.9397990002439552,1639.8442189655343
2,27,7270.119212968999,0.4601381195977906,239.21204260779533,39844.43557263012,41828.48308494344,0.5147954160622353,81918.75141061086,322.0062816553767,78042.65068068646,1273.648660231425,60476.65053990085,1156.369003380693,0.7604735406754507,0.9147947019281504,0.8258378553161154,0.8263791834434602,26663.70907473972,0.0194177957822234,0.613359487124863,1.5018973869886278,0.9526835960853973,1848.5836293091645
2,28,7093.478404927985,0.5210655355794878,242.592195420924,40514.16924806839,34688.185543986976,1.815199726367907,56300.12829191269,269.6796619258134,52840.89180015973,4621.132839851067,52669.89949182711,4716.008262937436,0.7488772595165051,0.910669626997142,0.8174060803769521,0.8179736160188302,48969.63316333624,0.0363374082627792,0.771873477837861,-25.53921382305592,0.938557218310107,2397.2310675873778
2,29,972.4747300769188,0.1993423708173856,288.9500082618006,89689.95648872964,64005.91881950675,0.3405547404069919,350743.6655155604,494.36328763102495,332882.27291542874,811.5166710155557,81007.12477510986,549.8937161548107,0.7371560417988503,0.906500109140058,0.8088834627848492,0.8094774882970124,26142.81673785632,0.0128920900323067,0.6664553347558003,1.0899783783822352,0.9490756516617995,931.2845946748694
2,30,10261.41838924201,0.7851283356454285,224.87031769942948,25756.70703694213,65363.486058495175,1.7091278420254414,147492.615101206,426.7001099273824,138958.0209726431,2039.2858534954776,88415.28681442859,1824.0046891697,0.7253129201146422,0.9022872271225568,0.8002722075686598,0.8008929984532218,65104.45664400553,0.0262136277457396,0.6756463221201304,0.9948038776123068,0.9421354477801709,943.5138226155528
3,1,11862.254410253325,0.5692395599787147,212.18160914391893,19904.84805288901,43105.82744004471,1.3418534302244585,64232.642396338175,299.6987519568485,60397.930046542,2850.633333442869,54049.57315221466,2742.0728498999515,0.9966456308026708,0.9991511538125316,0.997770456127582,0.9977347353031024,49707.43804703181,0.0269820839350095,0.9571327157850154,1.4012213331744272,0.9402996326052626,1901.053068858134
3,2,8477.664104489098,0.0606542754703109,233.767604435784,32914.957486169274,59069.795575337965,0.8058478299449693,148903.23710514815,379.3635395550087,138041.24993257935,1355.149413680912,90716.84006317324,1203.09123040461,0.991740574204824,0.9979098955170184,0.9945102190343303,0.9944222640473342,49810.86200076903,0.0165142595304337,0.8655405961333363,1.1343065903957479,0.927053384575524,1210.8810595078962
3,3,9591.214162634273,0.6284049575111748,225.65185790044856,28017.571789633505,41014.96758033474,0.3504914634150214,83446.84539770168,324.2153632929193,80980.13645075542,1022.5161299435048,59416.06193986113,935.8916064277066,0.9860083641843772,0.9964593203610402,0.9907001990351376,0.9905512014926042,21422.37946473437,0.0162580390605939,0.8019019635579251,1.1455879881778182,0.9704397579658033,1992.3474307952506
3,4,374.55329473032725,0.5864153205947958,286.4920449800106,96691.31373224068,48597.6774725788,1.76853153249822,386590.7930275985,445.3042088136863,362127.4236355584,3219.9595759003614,312620.86567643954,3073.3989264694605,0.9796629081496644,0.9948535590849402,0.9864825736672574,0.9862660030855251,61610.40287051698,0.0284991619581112,0.8588613778252266,1.2707758598587846,0.9367202483006529,1568.9035316024074
3,5,5739.025941712321,0.1054105061579898,248.734795341728,48607.53015151854,35970.77360012517,1.4421154291676708,82933.9035082997,302.358779745703,79070.83496725369,3845.356505364221,75374.25388544078,3766.845475851637,0.972818597163028,0.9931215591335096,0.9819333750777496,0.9816439191285892,48590.58234496414,0.0295122521239091,0.7625054110732238,1.728899501335695,0.9534199117896408,2456.805921328634
3,6,5769.982034977656,0.5413114924296399,250.65415563932413,48462.30365205727,44524.43036378631,1.4451157958465768,161609.81762103373,365.7521146008056,150714.97171670245,2992.5117648907726,129758.14910780264,2829.3985879700044,0.9655485514640786,0.9912818240861012,0.97710120399378,0.9767343290095958,52866.92154316316,0.0274456569944806,0.8790498970073086,1.4947141534053054,0.9325854947136992,1817.6810867610511
3,7,4211.634141023474,0.0297240257095177,263.3801164160232,60348.644902550805,33845.21154366849,0.9103926942401792,84822.10646712812,290.3961698784358,81815.70196774525,2833.5127436492103,77165.6145202481,2806.7475653266174,0.9579042440070716,0.9893473795276778,0.9720202728717025,0.9715719933226428,36033.701846834985,0.0253779614720099,0.9958488890075657,0.6553339337133048,0.9645563565372198,2793.4281435477455
3,8,9626.24647380611,0.3069565450723595,225.16859715929655,28357.49782443448,70883.21344801481,0.351719059410327,166423.95426159454,405.3600782279366,157052.14770175493,723.4962474798574,53052.4929658644,536.9059119231225,0.949924205969554,0.9873279760376288,0.9667161921752851,0.9661829328516958,31068.267989055814,0.0110790444969016,0.8179577096476396,1.092459201927048,0.9436871536827657,904.5178552032141
3,9,5944.635876028488,0.5012374017665456,248.03865715461197,47402.38849921077,66319.91640315135,0.6105417111540238,283421.07729878207,450.2002770310733,261788.14352082816,1062.3180991688046,123073.30054348342,880.5629379516562,0.9416385432608612,0.9852312321232968,0.961208972357086,0.9605874786484594,39422.93102044657,0.0155041372768384,0.806225674954664,1.001830808773682,0.9236721065908994,1002.5814959975927
3,10,8632.033255948312,0.4367476785693782,233.43369553531608,32162.945894102213,73867.44394126128,1.7984282053134542,216214.50939599905,435.43471830994287,203427.93499715888,2033.798291733167,137090.74773594635,1824.5342452293885,0.9330715355007688,0.983063291909394,0.9555147513179468,0.9548020271685098,80877.8312978211,0.0225186967305505,0.8286441885675238,1.103017597174911,0.9408616265644716,888.7558417405047
3,11,5841.336757811622,0.2227696361416017,246.86626910456368,47917.17922998576,73675.11315232271,1.000679665609277,286725.9521622455,447.7124569380976,273201.4340679651,1332.403196194336,137658.2666820259,1108.6597066055772,0.9242432470171889,0.980829232812046,0.9496468651865764,0.9488401282064622,59586.37042127939,0.0168083649318423,0.81787976522227,1.0737252042525631,0.95283120348092,884.0898537871087
